gene_name,Ctrl-1 TPM,Ctrl-2 TPM,Ctrl-3 TPM,SAE-1 TPM,SAE-2 TPM,SAE-3 TPM,Ctrl-1 Normalised Read Counts,Ctrl-2 Normalised Read Counts,Ctrl-3 Normalised Read Counts,SAE-1 Normalised Read Counts,SAE-2 Normalised Read Counts,SAE-3 Normalised Read Counts,Real Fold Change,Regulation Type,"FDR
"
RP11-460N11.2,0,0.12,0,0,0.07,0.02,0,5.61538403,0,0,3.187916345,1.099962148,1.307443931,Down,0.493537093
SIPA1L1,57.09,57.36,55.77,67.68,60.95,63.1,3746.138382,3699.602179,3733.325473,4203.831198,4202.632201,4093.819518,1.118186379,Up,0.000260198
TTC30A,3.84,4.05,4.04,3.33,3.88,3.27,328.569876,347.7981689,342.9183495,299.8788198,353.1711245,296.4561348,1.073488851,Down,0.930758559
SSPO,0.34,0.05,0.02,0.02,0.01,0.01,8.106331364,8.423076045,3.95374686,1.842573394,2.083605454,3.2672143,2.839822484,Down,1
ELANE,0.76,1.44,0.84,0.08,0.09,0,9.119622785,17.78204943,9.88436715,0.921286697,1.041802727,0,18.47184523,Down,9.20387E-07
RAB40C,4.56,4.3,4.54,5.87,6,5.38,163.1399187,148.8076768,148.2655073,212.817227,198.9843209,185.1421437,1.297083406,Up,0.999999991
PIGN,36.61,47.78,44.5,46.66,42.45,41.66,1148.059179,1196.076798,1223.684653,1192.144986,1166.819054,1199.067648,1.002751201,Down,1
COL4A6,0.04,0.09,0.1,0.01,0.09,0,4.053165682,8.423076045,8.895930435,0.921286697,8.334421817,0,2.304850743,Down,0.285915188
ZNF624,4.41,4.41,3.78,4.6,3.9,3.46,221.9108211,217.1281825,223.3866976,243.219688,233.3638109,219.9924295,1.05155096,Up,1
HHLA3,16.01,16.7,12.49,7.94,8.86,5.82,141.8607989,145.9999848,108.7280387,75.54550915,88.5532318,52.2754288,1.832768855,Down,0.000113014
HOXA4,2,2.01,2.82,3.31,3.21,2.74,33.43861688,28.07692015,38.54903189,50.47729812,48.96472817,44.11828376,1.434546466,Up,1
TOPORS,21.8,21.78,21.95,20.63,20.47,19.79,1174.404756,1173.615262,1164.37845,1150.687084,1153.275619,1117.387291,1.026611623,Down,1
BCO2,0.66,1.19,0.56,3.34,1.06,2.81,12.15949705,19.65384411,14.82655073,40.40763453,33.15016278,39.2065716,2.416855158,Up,0.999997223
GPX1P1,2.04,1.87,2.32,2.12,1.42,1.5,12.29122493,11.37115266,13.97649515,14.07726073,9.54291298,9.943222186,1.121317799,Down,1
KCNMB2,0.18,0.39,0.3,0,0,0.14,3.039874262,9.358973384,4.942183575,0,0,4.356285733,3.960305433,Down,0.081672698
ENTPD6,22.63,18.37,17.6,19.98,21.84,19.59,500.5659618,496.0255893,493.2299208,514.0779769,639.6668744,576.1187882,1.161118187,Up,0.381604854
KLKP1,0,0.09,0,0,0,0,0,1.871794677,0,0,0,0,63.39315589,Down,1
ENPP1,87.94,88.25,86.28,86.02,86.2,86.13,6457.706223,6573.742905,6447.572692,6167.093149,6421.67201,6281.764027,1.032245607,Down,0.604872091
CCDC154,0.24,0.21,0.3,0.25,0.07,0,7.093039944,2.807692015,2.965310145,2.763860091,2.083605454,0,2.644004757,Down,1
FAR1,51.75,58.44,52.68,58.44,55.69,52.47,2763.245704,2853.550985,2685.582555,3042.088673,3075.40165,2893.662798,1.085369663,Up,0.014009713
C5orf42,13.36,11.59,13.25,14.35,17.05,13.84,1472.312434,1526.448559,1508.354427,1433.5221,1477.276267,1417.971006,1.041199887,Down,1
ZNF841,20.74,22.14,20.91,22.14,24.07,23.62,773.9114554,871.3765759,809.2133699,866.3319454,879.5106982,934.031224,1.091818938,Up,0.509459507
MFAP5,577.2,521.69,563.85,910.19,901.31,897.52,9569.524176,9207.358015,9400.03316,17751.35208,17523.12187,17285.74179,1.865363512,Up,0
ZNF615,8.61,8.4,7.49,6.07,8.34,8.53,384.0374484,371.5512433,346.941287,335.3483577,358.3801381,328.8995728,1.078131599,Down,1
CXorf40A,10.08,12.86,12.63,10.58,11.88,11.53,177.3867961,201.498697,191.4305386,178.2413373,214.1738046,194.3665787,1.028869648,Up,1
CDC42SE1,63.02,63.03,66.08,78.07,79.13,81.95,2361.982301,2394.961289,2497.779579,3050.380253,3180.623726,3234.542157,1.304741308,Up,0
MPEG1,0,0,0,0.01,0,0,0,0,0,0.921286697,0,0,31.70955656,Up,1
SERPINB2,0.2,0.22,0.43,2.37,1.4,1.93,5.066457103,5.61538403,10.87280387,58.9623486,35.42129272,52.2754288,6.795991786,Up,2.25042E-13
DPP4,150.82,155.57,158.44,133.47,133.7,124.69,7565.233746,7847.499182,7957.903993,6928.075961,6831.100481,6580.1696,1.149035589,Down,1.74805E-12
PDCD1LG2,16.47,17.06,15.19,42.6,44.6,46.69,528.9381215,550.307635,484.3339904,1448.262688,1531.450009,1596.578721,2.926767006,Up,0
ZNF433,4.49,4.7,2.67,4.36,3.67,3.08,86.12977075,87.97434981,74.13275363,94.63456951,73.96799362,84.94757179,1.021401408,Up,1
DNAH10,0.14,0.43,0.04,0.09,0.04,0.25,13.17278847,7.487178707,5.93062029,10.13415367,4.167210908,6.5344286,1.275800409,Down,0.993340144
AC007952.6,0.07,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
SPTAN1,122.73,117.67,120.13,140.27,139.39,139.29,10672.99853,10644.89633,10701.80431,12798.51479,12548.51385,12775.89698,1.19060831,Up,0
NMB,17.19,16.11,15.15,22.29,25.36,20.94,206.7114498,194.6666464,180.8839188,287.4414494,331.2932672,271.1787869,1.528345711,Up,2.98323E-09
PARVA,190.87,185.65,195.24,183.74,184.89,185.29,11714.66211,11530.25521,11538.02177,11695.73462,11832.79537,11700.98348,1.01283888,Up,1
KLHL14,0,0.02,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
FAM114A1,255.09,248.34,265.57,214.49,221.46,221.54,8500.501727,8196.588889,8657.717187,7429.255924,7411.3846,7601.718604,1.129774449,Down,1.79201E-12
RPE,52.18,51.2,52.73,51.9,52.88,54.3,1710.435918,1684.60585,1709.995517,1715.43583,1806.475511,1889.517155,1.060017076,Up,0.678384085
ZNF460,2.34,2.58,2.29,2.49,2,2.21,94.23610211,120.7307567,99.83210822,99.49896327,85.42782362,96.92735756,1.116873628,Down,1
CR1L,0,0,0,0.37,0,0,0,0,0,2.763860091,0,0,93.12866969,Up,1
PHF2,15.02,14.78,15.19,10.57,10.7,10.6,1103.474357,1100.61527,1090.245697,886.2778024,849.0692226,885.4150752,1.257011315,Down,5.59885E-05
RPS26,481.54,440.86,468.09,459.48,446.05,432.6,3108.636217,2883.434187,3022.422018,3275.579574,3238.068728,3100.793294,1.066553628,Up,0.312350489
PTMAP2,1.23,2.28,1.8,2.12,3.42,1.4,2.48256398,4.679486692,3.657215846,5.0762897,8.407348007,3.321667871,1.551745968,Up,1
PSAP,3197.21,3235.32,3145.71,2380.67,2344.87,2343.21,71709.62054,72577.90269,70656.4217,55089.25933,54693.60137,54285.85466,1.310084833,Down,0
S100A10,400.57,365.55,391.33,728.61,699.74,733.23,2923.345748,2733.756125,2829.894315,5520.349888,5277.772615,5720.892239,1.94638786,Up,0
CFAP43,0,0.02,0.17,0.05,0.05,0,0,0.935897338,5.93062029,0.921286697,1.041802727,0,3.460214853,Down,0.366663572
RPL37A,1611.75,1477.63,1508.67,1436.46,1473.28,1425.76,6060.495986,5650.948129,5680.545801,6070.358046,6284.15405,6014.941526,1.056201851,Up,0.737253692
HOXC6,19.11,17.75,19.45,16.48,16.96,16.05,469.3464531,427.9109811,498.1325669,436.9847061,474.9786993,412.5293682,1.05352662,Down,0.902528305
TXNRD3,14.25,14.47,15.25,11.91,10.89,9.69,513.7387502,536.2691749,545.6170667,459.7220618,404.2194581,380.0859302,1.282621628,Down,4.96977E-06
CFD,23.53,21.8,23.3,17.34,12.97,13.55,349.5855401,325.6922738,343.9759768,275.4647224,208.3605454,212.3689295,1.464016612,Down,2.49631E-06
MAP1LC3C,0.35,0.83,0.55,0.18,0,0.14,5.066457103,12.1666654,7.90749372,2.763860091,0,2.178142867,5.062470083,Down,0.033214181
MCMBP,35.28,34.44,36.9,39.48,38.68,38.54,1477.378891,1444.089593,1509.342864,1729.25513,1707.51467,1686.97165,1.156387929,Up,0.961872396
EME2,2.97,2.94,3.02,3.08,3.11,3.11,169.2196672,191.8589544,170.011115,163.9890321,192.7335045,204.7454295,1.057196574,Up,0.949376136
KLHDC1,2.11,2.42,2.73,1.89,2.75,1.91,74.98356512,89.84614448,91.9246145,63.56878209,87.51142907,68.6115003,1.168679792,Down,0.955650903
ZNF81,4.82,4.62,4.02,5.33,4.51,5.89,389.1039055,407.1153422,380.5481353,403.5235732,370.8817708,361.5717158,1.035906751,Down,1
TAF13,188.77,188.65,208.45,313.37,317.46,308.55,1931.333448,1947.602361,2121.18519,3511.023602,3589.010395,3449.089229,1.758147958,Up,0
ZNF780A,9.24,7.96,10.06,12.28,8.9,12.13,335.3994602,360.3204753,345.6068974,377.1287094,363.4016273,353.7957458,1.050894418,Up,1
ATAD3A,17.64,16.46,19.14,18.37,23.78,22.32,420.931389,509.0813572,437.2745184,653.3488868,684.0476706,681.2032908,1.476343421,Up,0
FAM118B,25.04,26.01,25.31,22.98,24.01,21.58,580.615984,626.1153194,619.7498203,609.8917934,588.6185408,551.0701452,1.043953009,Down,1
ZNF461,8.72,9.15,10.57,5.44,6.4,7.73,197.591827,220.8717719,193.7335961,198.0766398,214.6113618,214.5470724,1.024562579,Up,1
CTC-301O7.4,0.83,0.84,0.59,0.36,0,0.78,4.053165682,4.679486692,2.965310145,1.842573394,0,4.356285733,1.882842794,Down,1
CCDC180,2.11,1.4,1.37,0.54,0.91,0.84,33.24609151,46.79486692,56.67696124,13.34944424,29.87890221,9.594719327,2.587322375,Down,0.002016556
SLC9A8,5.94,7.51,6.11,5.9,5.76,6.13,496.5127961,528.7819962,465.5536928,544.4804379,476.1038463,538.001288,1.045434345,Up,0.912108494
OCLN,5.17,4.78,4.14,5.49,4.16,3.05,160.1000444,138.5128061,168.0342416,172.2806123,143.7687763,123.6313891,1.06132739,Down,0.883994937
C4orf22,2.5,0.6,0.51,0.74,1.26,0.51,8.106331364,8.423076045,4.942183575,10.13415367,14.58523818,5.445357166,1.404303013,Up,1
HIST4H4,0.63,0.35,0.18,0.6,0.78,1.23,8.106331364,6.551281369,1.97687343,9.212866969,12.50163272,14.15792863,2.154427564,Up,1
ZNF181,9.44,11.51,9.7,9.17,8.59,9.15,289.4973589,300.0861226,279.1345283,298.0270336,286.5374221,280.1418448,1.004639229,Down,1
SLC22A20,0.11,0.02,0.14,0.04,0,0,2.026582841,0.954615285,4.942183575,0.921286697,0,0,8.360656916,Down,0.325425353
FAM212B,4.05,4.27,3.62,3.16,2.41,2.83,316.1469232,366.8717566,291.5888309,282.835016,219.8203754,257.0208582,1.282913641,Down,0.141607275
ZNF44,5.15,5.1,6.08,5.65,5.79,6.67,179.3525814,177.8204943,224.3751343,198.9979265,214.6113618,252.6645725,1.145682299,Up,0.775140448
GPAA1,56.06,54.35,53.4,43.89,41.37,41.74,1420.634572,1372.961395,1326.482072,1100.016316,984.5035771,1049.864862,1.314474427,Down,0
ADAMTSL2,0.43,0.3,0.15,0.07,0.02,0.12,22.29241125,17.78204943,7.90749372,3.685146788,1.041802727,6.5344286,4.252089861,Down,0.004434658
SGTB,22.71,23.36,23.21,25.07,23.56,25.15,1362.876961,1390.743445,1404.568572,1653.709621,1610.627016,1632.518078,1.177639932,Up,0.169522244
ZNF790,7.46,7.12,7.34,6.82,6.23,3.89,166.179793,194.6666464,175.9417353,160.3038853,177.1064636,123.065072,1.165715213,Down,0.667644857
FAM49A,0.09,0.27,0.37,0.61,0.61,0.19,6.079748523,17.78204943,12.8496773,23.95345412,17.71064636,10.89071433,1.431211307,Up,0.546159891
MYO1C,171.89,167.18,166.4,182.67,185.15,177.88,9209.805721,9132.486228,9121.294006,10096.38091,10009.6406,9918.173543,1.093236415,Up,5.04041E-13
OR7E13P,0,0,0.19,0,0,0,0,0,1.97687343,0,0,0,66.895781,Down,1
NKIRAS1,19.96,23.07,21.71,23.37,21.75,20.42,473.2070934,540.9486616,504.1027247,572.1190388,564.6570781,496.6165736,1.075831578,Up,0.827812691
MEIG1,0.65,0.39,0.42,0,0.24,0.87,3.039874262,1.871794677,1.97687343,0,1.041802727,4.356285733,1.274581728,Down,1
KIF13B,36.19,32.77,31.68,20.02,22.56,22.49,3363.114225,3225.102228,3089.853171,1985.372832,2122.152155,2131.312795,1.551258972,Down,0
ADH5,199.77,201.62,199.42,143.18,144.68,131.85,5237.662821,5363.608928,5290.073761,3689.633454,3580.561375,3486.063204,1.477403307,Down,0
HIST1H2BK,161.13,153.14,157.07,159.4,142.82,149.89,444.1357625,429.1463655,434.8133109,507.0393465,464.8836309,475.5866042,1.106575515,Up,1
TEAD4,3.37,2.45,3.37,4.35,5.21,3.75,72.95698228,52.41025095,68.20213334,91.20738299,112.5146945,88.21478609,1.508098238,Up,0.002337107
SPG7,40.19,42.06,39.22,27.05,29.14,30.48,1440.9004,1454.384464,1501.43537,1030.919814,1074.098612,1168.573648,1.343084246,Down,0
C2orf27A,3.22,2.79,1.83,3.1,3.95,3.38,31.41203404,29.94871483,22.73404445,43.30047475,57.25747788,43.56285733,1.713535383,Up,0.999999995
ZNF677,31.76,29.26,28.85,26.52,22.45,21.2,622.1609322,658.8717262,643.4723015,545.4017246,504.2325199,508.5963593,1.235053338,Down,0.999908525
ERO1A,55.76,49.4,53.97,66.58,64.51,61.67,3014.541976,2872.268931,2946.529847,3847.293246,3716.110327,3826.997016,1.289477246,Up,0
ZNF823,3.48,3.3,3.05,3.49,3.43,3.98,100.3158506,78.61537642,84.01712078,113.3182637,110.4310891,128.5104291,1.339615162,Up,0.999999999
CYYR1-AS1,0,0.02,0.02,0,0,0,0,0.935897338,0.988436715,0,0,0,65.14446845,Down,1
ZNF311,0.7,0.72,0.59,0.73,0.68,1.16,27.35886835,28.07692015,22.73404445,30.402461,30.21227909,46.83007163,1.374361142,Up,0.871567582
ZNF347,6.11,6.82,6.54,9.32,7.45,8,472.193802,479.1794372,463.7053161,580.4106191,567.7824863,572.8515739,1.216213889,Up,0.999998285
PLCG2,0.81,0.63,1.18,0.39,0.35,0.39,44.5848225,45.85896958,48.43339904,23.95345412,17.71064636,26.1377144,2.0478177,Down,0.999999527
FCHSD1,10.07,14.22,9.08,16.61,15.99,17.43,288.7880549,315.397403,251.0629256,433.9260342,402.1358526,451.9646448,1.506008519,Up,1.02089E-11
ZNF71,2.81,2.05,2.13,2.96,2.71,2.06,156.0468788,151.6153688,125.5314628,163.9890321,157.3122118,125.2432148,1.030817215,Up,0.89277758
S100A6,1448.45,1384.66,1458.8,1737.69,1646.54,1659.91,10001.18632,9631.319509,10022.74829,13103.46069,12604.77119,12552.63734,1.290188253,Up,0
RPL12,886.02,838.61,852.32,843.63,833.48,817.1,5788.731227,5554.775319,5562.664839,6045.077939,6060.176881,5852.136237,1.062179531,Up,0.00417642
DNM3,1.4,0.81,2.58,1.3,1.08,0.58,87.14306217,60.83332699,83.02868406,38.69404127,33.33768727,37.02842873,2.1178361,Down,2.52628E-07
ZNF121,7.7,8.36,8.96,11.48,9.78,11.49,516.7786245,520.3589201,546.6055034,722.2887704,649.043099,764.5281461,1.348608639,Up,4.83507E-09
MPZL1,269.23,275.03,289.82,298.96,298.03,311.27,7358.522296,7381.422308,7753.297593,8344.093614,8404.222599,8519.805822,1.123364881,Up,2.24043E-13
VPS13A,14.11,14.54,15.06,12.18,10.67,11.98,1667.877678,1571.371631,1597.313731,1632.520027,1508.530349,1594.400578,1.021352021,Down,0.962559605
MBP,11.42,10.21,13.36,4.61,6.24,6.37,665.7324633,642.9614715,723.5356754,297.5756031,334.4186754,334.34493,2.102984648,Down,0
ELOVL2,0.14,0.08,0.19,2.06,1.74,2.17,8.106331364,4.679486692,10.87280387,122.5311307,104.1802727,129.5995006,15.042703,Up,0
GOLGA6L9,1.02,1.09,0.9,0.69,0.83,0.63,90.14240477,103.0516559,83.76012723,63.60563355,82.85457088,62.34933955,1.32630144,Down,1
LEKR1,0.53,0.57,0.45,0.21,0.04,0.23,5.066457103,7.487178707,5.93062029,2.763860091,1.041802727,3.2672143,2.606585443,Down,1
C1orf122,25.85,24.18,24.6,20.04,24.06,25.18,336.4127516,321.0127871,326.184116,288.3627361,329.2096618,350.6810015,1.015859257,Down,0.973276853
SNHG12,9.13,8.97,10.08,9.94,14.21,15.79,98.28926779,114.1794753,112.6817855,119.7672706,144.8105791,184.7500779,1.381872185,Up,0.293450106
KEL,0.52,0.11,0,0,0,0,3.039874262,0.935897338,0,0,0,0,133.52572,Down,1
NOL8,32.08,36.84,35.46,33.21,28.37,27.8,1615.186524,1729.538281,1671.446485,1433.5221,1446.022185,1416.881935,1.167520634,Down,0.657434031
IRAK4,16.35,12.79,15.95,13.75,13.67,12.41,621.1476408,563.4101977,615.7960735,573.9616122,591.743949,581.5641454,1.03038071,Down,1
CCDC151,0.25,0.33,0.28,0.19,0.04,0.08,7.093039944,9.358973384,4.942183575,1.842573394,1.041802727,2.178142867,4.206994015,Down,0.999999999
DLGAP2,0.16,0.01,0.14,0.02,0.01,0.03,9.119622785,0.935897338,7.90749372,0.921286697,1.041802727,4.356285733,2.833824337,Down,0.249190558
MRPL42,46.18,49.52,43.4,52.83,49.41,49.15,939.7061976,1007.268869,970.6448542,1062.243562,1026.394465,1028.083433,1.06824038,Up,1
ENTPD7,41.26,41.95,40.56,71.31,72.62,71.47,2039.75563,2072.039271,1977.851982,3635.397306,3821.301149,3694.021394,1.831090559,Up,0
ZNF335,5.13,5.11,5.25,4.61,4.29,5.04,318.1735061,318.205095,322.2303691,299.4181765,280.2449336,313.6525728,1.07308849,Down,1
ZNF560,0.69,0.59,0.41,0.77,0.88,2.22,24.31899409,21.52563878,14.82655073,29.4811743,30.21227909,40.29564303,1.647728932,Up,1
RPS4X,298.63,296.46,302.31,242.59,260.89,241.65,5913.56873,5900.832718,5952.365898,5138.937195,5541.348705,5124.081093,1.124167999,Down,1.39614E-06
ZNF273,3.07,2.96,2.58,2.59,1.87,2.2,107.4088906,101.0769125,99.83210822,81.99451603,65.63357181,84.94757179,1.325625145,Down,1
ZNF84,17.43,17.73,17.48,16.15,15.41,17.11,841.0318791,837.6281178,787.7840619,750.848658,773.0176235,830.9615036,1.047398308,Down,0.962779235
MAK16,31.54,30.71,33.09,34.74,38.12,31.42,1668.89097,1626.589574,1699.122713,1685.033369,1852.325249,1660.833936,1.040761611,Up,0.927962444
ZNF667,4.72,6.69,4.65,4.54,4.8,4.78,226.9772782,241.4615133,243.1554319,252.432555,271.9105118,275.5350726,1.12405974,Up,1
SIRPA,22.33,22.81,21.19,24.9,24.2,23.2,1223.853378,1260.653715,1161.077072,1457.659812,1432.551676,1356.43847,1.164873672,Up,9.69746E-07
GRK6,4.92,5.9,5.76,4.96,5.56,6.16,121.5949705,140.3846008,159.1383111,148.3271582,135.4343545,156.8262864,1.046230594,Up,0.970899784
PRIM1,2.32,1.43,1.8,2.05,2.01,2.41,41.54494824,23.39743346,32.6184116,38.69404127,37.50489817,42.4737859,1.216331186,Up,1
MARCH5,34.7,28.85,34.22,33.43,34.15,35.77,1040.650289,1004.217844,1030.939494,1097.252456,1060.555176,1107.585648,1.061637081,Up,1
RP11-347C12.1,0.29,0.49,0.26,0.26,1.06,0.61,4.002501111,4.248973916,4.309584078,4.77226509,10.35551911,6.882931458,1.750505297,Up,1
AKR1B10,2.38,2.23,2.66,0.85,0.47,1.04,34.29991459,43.9871749,41.4945733,17.33861564,9.376224544,22.8705001,2.414810865,Down,0.999992256
SULT1C4,0.08,0.26,0.4,0,0.08,0.16,1.013291421,6.551281369,4.942183575,0,1.041802727,2.178142867,3.857528073,Down,0.162992387
ZBTB14,10.65,10.36,12.16,9.59,10.17,7.81,400.2501111,368.7435513,342.9875401,357.4592384,376.0907845,344.1465729,1.031811971,Down,1
CD2AP,17.06,15.3,16.43,24.12,23.42,24.51,1209.869956,1133.371677,1260.256812,1852.707547,1889.830147,1929.83458,1.574124462,Up,0
NUP62CL,0,0,0.05,0,0,0,0,0,0.988436715,0,0,0,33.9478905,Down,1
SFI1,6.27,8.43,8.13,6.11,6.89,8.42,158.0734616,169.3974182,140.3580135,196.2340664,193.7753072,213.4580009,1.289913226,Up,0.999999996
ZNF649,10.21,8,8.43,8.62,8.86,9.46,275.6152664,262.9871521,309.3806918,293.8904563,327.1260563,301.6183334,1.088031346,Up,0.991415232
ADH4,0.47,0.12,0.13,0.07,0.06,0,10.13291421,1.871794677,1.97687343,1.842573394,1.041802727,0,4.807746746,Down,0.245352203
ZNF248,7.94,8.01,7.37,6.47,6.73,7.7,488.4064647,505.3845627,454.6808889,399.8384265,393.8014308,444.3411448,1.17002346,Down,0.02789204
RP11-231C14.7,0.12,0.19,0.13,0.04,0.07,0.14,7.90367308,13.30846015,9.162808348,2.892840228,4.792292545,10.06302004,1.710241885,Down,1
CHSY3,30.28,30.54,30.78,36.28,36.57,34.91,1553.375748,1606.93573,1597.313731,2011.168859,2090.898073,1960.32858,1.274246503,Up,0
TOR4A,0.16,0.25,0.19,0.25,0.05,0.26,9.119622785,14.97435741,10.87280387,15.66187385,3.125408181,16.3360715,1.004473824,Up,0.713849611
LPAR1,113.08,107.17,113.55,102.46,102.89,100.98,5039.098234,4788.050783,5052.888487,4855.180893,4889.180198,4944.384307,1.013023013,Down,0.972748335
MB,0,0.07,0,0.07,0,0,0,0.935897338,0,0.921286697,0,0,1.01535882,Down,1
HIBCH,31.51,31.57,30.69,24.36,23.88,25.17,738.6894456,771.1794068,727.4894223,540.7952911,624.0398335,604.4346455,1.264561445,Down,3.41536E-09
ZNF544,12.48,11.44,13.18,10.49,11.56,10.33,344.519083,364.999962,395.374686,392.4681329,366.7145599,387.7094302,1.038010218,Up,1
TMEM229B,2.64,2.86,2.5,3.81,2.28,3.43,129.7013018,136.6410114,122.5661527,182.414766,136.4761572,175.3405008,1.270795942,Up,0.109434261
SOWAHC,8.58,9.49,9.24,14.11,15.01,13.64,567.4431955,629.8589087,605.9117063,983.0129056,1055.346163,956.2047184,1.660670492,Up,0
ZNF770,27.16,25.1,26.01,27.04,28.07,24.93,2110.686029,1956.961335,2004.549658,2212.009359,2233.614629,2052.899652,1.070209269,Up,0.595860237
ZNF849P,0,0.14,0.05,0.04,0,0,0,2.807692015,0.988436715,0.921286697,0,0,4.022056382,Down,0.886377571
ZNF876P,1.43,1.26,1.72,2.31,1.98,2.4,31.41203404,36.4999962,37.56059517,56.19848851,45.83931999,60.98800026,1.545514229,Up,0.999999999
NPIPB6,0,0.08,0.29,0,0,0.12,0,2.255512585,4.754380599,0,0,3.528591444,1.978280816,Down,0.425316287
HMGN5,11.18,8.96,9.85,5.33,4.61,4.04,158.0734616,138.5128061,159.1383111,83.83708942,84.38602089,77.32407176,1.855850674,Down,0.017442786
MIER1,43.38,44.41,45.37,44.05,42.72,45.33,2464.324735,2541.897171,2515.57144,2529.85327,2473.239674,2554.961582,1.004820797,Up,1
MAN1A2,49.38,50.88,50.91,37.48,37.78,31.68,5271.14197,5176.448179,5130.974988,3831.631372,3805.705362,3731.15873,1.370326801,Down,0
SVIP,13.49,14.05,15.12,12.03,13.31,15.15,191.5120785,226.4871559,237.2248116,172.2806123,196.9007154,210.1907866,1.130914144,Down,0.664675763
ZNF251,13.13,12.78,13.11,10.85,10.43,9.72,491.446339,464.2050798,480.3802435,418.2641604,420.8883017,346.3247158,1.211347927,Down,0.006252738
DDRGK1,36.07,34.25,32.65,36.42,37.64,33.66,582.6425668,556.8589163,511.0217817,621.8685204,654.2521126,583.7422882,1.126829991,Up,0.181557177
FAM47C,0,0,0,0,0,0.02,0,0,0,0,0,1.089071433,37.30238111,Up,1
TFDP1,68.09,66.89,69.06,67.86,63.46,64.73,2103.572723,2041.192095,2175.54921,2223.986086,2095.065284,2198.824333,1.031258057,Up,0.922612369
ZNF607,4.17,4.04,4.26,4.36,3.99,4.06,196.5785356,227.4230532,246.120742,216.5023738,206.27694,247.2192153,1.000184771,Down,0.918328116
ZNF334,3.17,3.56,3.27,2.87,3.04,2.98,128.6880104,134.7692167,128.496773,121.609844,134.3925518,119.7978577,1.042981496,Down,1
HSD17B11,26.11,32.02,29.77,29.92,27.86,27.96,544.1374928,599.9101939,625.6804406,636.6091076,597.9947653,582.6532168,1.026856191,Up,0.941530992
SZT2,6.64,7.17,6.97,7,6.78,7.71,767.0616054,788.0255589,774.9343846,748.0847979,730.3037117,814.6254321,1.016139075,Down,1
SULT1C2,0.05,0.19,0.13,0.16,0,0.05,3.039874262,3.743589354,5.93062029,1.842573394,0,3.2672143,2.479496171,Down,1
ZXDA,2.28,2.11,2.43,2.01,2.09,1.9,132.3459924,122.6867821,139.6463391,122.6785366,129.131448,117.2494305,1.069413257,Down,1
RPS6KL1,0.02,0.16,0,0.11,0,0.46,1.013291421,0.935897338,0,1.842573394,0,4.356285733,3.147177902,Up,0.443303204
RP11-566K11.2,0,0,0,0,0.11,0,0,0,0,0,4.490169754,0,150.6723251,Up,1
QRICH1,41.48,43.41,51.3,44.69,38.91,42.76,1605.05361,1576.051118,1652.666188,1558.817091,1603.334397,1625.98365,1.009530953,Down,1
MLLT4-AS1,0,0,0,0,0.06,0,0,0,0,0,2.083605454,0,70.45351514,Up,1
FKBP1C,1.48,2.06,1.32,1.36,1.66,1.2,30.34807805,42.27448277,26.80640371,29.68385737,36.60894783,26.37731011,1.072910904,Down,1
DDX42,91.83,86.69,87.73,77.31,72.55,77.6,3809.975741,3875.550878,3956.71217,3587.490398,3509.833388,3538.393087,1.094635753,Down,0.998738871
RP11-98J23.2,1.61,1.61,1.31,1.54,1.5,1.91,10.36597123,10.47269122,8.411596445,10.84354442,10.74098612,13.48270434,1.198665456,Up,1
RPL23A,826.66,816.99,814.65,844.94,820.1,833.04,6280.674079,6239.908324,6125.203942,6590.774475,6486.951369,6593.009752,1.054969395,Up,0.999999853
SLC29A3,3.98,3.85,3.62,3.05,1.72,2.01,121.5949705,117.9230646,109.7164754,92.12866969,56.25734726,65.344286,1.633907258,Down,0.000121064
STYX,13.99,13.32,12.36,15.3,13.68,15.74,938.3078554,904.0768289,819.4140368,1051.188121,986.5871825,1093.427719,1.176346546,Up,0.004562989
