gene_name,Ctrl-1 TPM,Ctrl-2 TPM,Ctrl-3 TPM,SP-1 TPM,SP-2 TPM,SP-3 TPM,Ctrl-1 Normalised Read Counts,Ctrl-2 Normalised Read Counts,Ctrl-3 Normalised Read Counts,SP-1 Normalised Read Counts,SP-2 Normalised Read Counts,SP-3 Normalised Read Counts,Real Fold Change,Regulation Type,"FDR
"
ZNF239,7.11,6.99,6.2,6.22,7.18,6.19,175.9660095,180.1982898,165.0575406,146.3085876,145.4004781,130.9383611,1.233214283,Down,1
CTB-134H23.2,0.13,0,0,0,0,0,2.271189192,0,0,0,0,0,76.70630641,Down,1
CTBP1-AS2,6.13,7.02,6.34,6.82,7.63,5.82,263.9490142,281.6783793,280.0976446,283.2783293,290.8009561,275.2207589,1.028549637,Up,1
CHRNG,0,0,0,0,0.12,0,0,0,0,0,1.172584501,0,40.08615002,Up,1
ZSCAN16,1.27,0.83,1.25,1.52,1.48,1.13,21.48422209,14.22618077,21.00732335,25.94123894,24.62427451,19.1820529,1.229609907,Up,1
MVB12B,5.15,3.76,3.8,5.85,5.54,5.78,214.8422209,219.0831839,219.076372,235.5464496,246.2427451,246.0306785,1.114570376,Up,1
C6orf106,47.74,49.86,54.98,55.97,55.94,61.1,2813.410035,2905.934525,2874.001903,3337.080978,3250.404236,3247.604956,1.144500094,Up,1.25845E-05
CTD-2192J16.17,0,0.61,0.39,0.48,0,0.16,0,39.86175852,24.76863457,31.60680553,0,10.30826843,1.54154915,Down,0.986355577
ADA,9.19,9.49,9.46,7.83,9.19,7.84,173.9198931,189.6824103,184.0641665,153.5721346,180.5780131,147.6184071,1.136774829,Down,1
ARID5A,2.74,2.27,2.83,2.95,4.07,3.19,77.75242279,68.2856677,78.027201,78.86136639,112.5681121,82.56622768,1.222808852,Up,0.944906383
PATE2,0,0.12,0,0.13,0,0,0,0.948412051,0,1.037649558,0,0,1.091206467,Up,1
PPTC7,12.56,12.52,12.56,11.37,12.53,12.61,902.3373277,905.7335091,897.3128115,831.1572958,880.6109599,902.3904884,1.034896066,Down,1
KRT39,0.09,0.11,0,0,0,0,2.046116389,0.948412051,0,0,0,0,100.8176147,Down,1
RGPD4,0.14,0.07,0.08,0.07,0.03,0.1,10.8239557,5.311107488,6.482259775,5.541048639,2.368620691,7.931361871,1.426959766,Down,1
NHLRC2,7.86,7.21,8.59,7.16,7.07,6.68,1228.692892,1178.87618,1221.4258,1184.995795,1049.463128,1080.032978,1.094886376,Down,0.748497679
HIST1H2AD,0.37,0,0.04,1.41,1.05,1.08,1.10490285,0,0.120041848,4.119468744,3.083897237,3.386049337,8.462058397,Up,1
ZFP28,5.35,5.9,6.19,5.51,6.41,4.94,290.5485273,318.6664493,333.1161273,298.8430726,337.7043362,276.8887635,1.031632186,Down,0.990463546
KIAA1211L,1.06,1.67,0.67,0.9,1.28,0.99,30.69174584,37.93648206,31.01081065,28.01653806,31.65978152,49.20613569,1.092741104,Up,0.973261608
CBWD3,11.5,14.82,16.16,7.95,6.6,5.97,174.5848809,200.1813317,218.7362535,150.189397,158.1112941,130.1293788,1.353675071,Down,0.010963047
SCN8A,7.03,7.36,7.36,6.31,6.63,6.5,743.7633075,645.868607,678.2364394,703.5264002,758.6621719,700.5619319,1.045883372,Up,0.99084535
LAMB3,3.92,3.67,3.64,2.81,3.22,3.57,165.7354275,158.3848126,168.0585868,127.6308956,146.5730626,154.2904255,1.148613348,Down,1
HIST3H2BB,0,0,0,0,0,0.03,0,0,0,0,0,0.8340023,28.80007666,Up,1
KPNA5,7.1,6.75,6.86,7.67,6.67,7.24,402.0618705,401.1782977,375.130774,414.0221736,396.3335612,392.8150832,1.021045363,Up,1
ANKRD36B,2.5,1.62,2.23,3.71,3.24,2.84,132.1177353,112.8894865,111.3588207,148.3112513,148.9768608,116.6268816,1.16147472,Up,0.966771592
ARHGEF12,81.55,79.83,80.81,82.48,87.97,87.22,9325.175444,9110.446166,9189.20344,9838.993107,10139.33818,9860.409191,1.080142155,Up,1.5753E-11
HCAR1,0.12,0.11,0.07,0.13,0.03,0.06,8.184465557,7.587296411,5.001743654,9.33884602,2.345169001,4.170011499,1.309712345,Down,1
ZNF252P,14.58,15.19,15.59,15.53,17.5,17.54,682.3798158,619.3130696,643.2242339,650.6062727,634.3682148,684.7158882,1.012737239,Up,1
PDLIM7,188.52,188.2,187.67,160.33,160.56,145.1,3398.599323,3426.612742,3340.164412,2823.444447,2900.974054,2652.961316,1.213430726,Down,0
FLNA,860.39,844.01,831.8,798.64,845.23,753.68,81528.53059,80845.4885,78750.45313,77833.05568,79946.7878,70730.06704,1.055203558,Down,0.999902587
TMEM26,3.6,3.14,3.06,4.25,3.88,4.74,219.9575119,222.8768321,220.0767208,302.9936709,279.0751111,314.418867,1.35233386,Up,0.99997693
RPS26P11,0,0,0,0,0,2.7,0,0,0,0,0,6.755418629,226.180621,Up,1
SRGAP1,7.68,9.68,7.63,8.64,8.41,7.88,1005.666205,1001.523126,1000.348731,1039.724857,1091.67617,1052.510902,1.05864335,Up,1
FAM3C,303.76,305.48,307.8,367.94,369.51,364.63,10425.25969,10601.89999,10533.25199,12079.36151,12550.7582,12422.92296,1.174035302,Up,0
NOP9,10.33,9.46,9.32,10.04,10.26,9.29,902.2145607,832.5730034,809.2821232,892.3786197,830.1663747,808.1232085,1.005295568,Down,0.995141753
ZNF705A,0,0.18,0.02,0,0,0,0,0.825118485,1.000348731,0,0,0,61.84890718,Down,1
SLC39A10,13.27,16.33,13.53,13.83,15.83,13.32,992.3664488,963.5866442,1019.355357,908.9810126,1002.559748,997.4667506,1.022791366,Down,0.997059218
SCOC-AS1,1.11,2.07,0.56,1.74,1.54,2.35,5.115290973,11.38094462,3.001046192,7.263546904,5.862922503,10.8420299,1.228972858,Up,0.963912767
CASP4,61.4,56.15,57.18,57.64,57.5,58.87,850.1613598,811.840716,848.2957237,901.7174657,874.7480374,880.7064286,1.05850795,Up,1
AP2A1,56.81,51.92,55.24,48.59,53.67,47.47,2644.605433,2458.284037,2538.885079,2338.519679,2370.96586,2186.412089,1.108161941,Down,0.126072058
ZNF585A,7.11,8.75,6.13,6.98,9.82,8.3,339.082408,352.7049578,341.2189521,359.5248188,369.1061491,343.9508885,1.03830992,Up,1
FUT11,68.42,67.06,72.11,75.51,76.88,77.47,1781.144317,1746.974999,1845.643408,1959.082365,1941.799933,1995.767504,1.097303172,Up,0.999999972
SMIM10L2B,0.22,0.68,0.67,0.82,0.32,0.58,8.184465557,25.60712539,25.00871827,31.12948673,11.72584501,21.50057929,1.094434347,Up,0.970990875
ANXA4,148.85,130.96,137.61,124.37,137.67,130.94,3261.509525,3260.640633,3146.096758,2977.016581,3141.353877,3149.192684,1.043234933,Down,0.964849202
LAGE3,19.59,18.47,21.01,18.69,15.91,19.16,179.0351841,147.95228,159.0554482,158.7603823,144.2278936,150.9544163,1.070709584,Down,1
RP11-88G17.6,0.02,0,0,0.04,0.03,0.04,1.023058195,0,0,2.075299116,1.172584501,1.6680046,4.696690307,Up,1
WDR5B,5.98,5.73,6.26,6.08,6.16,6.26,315.101924,304.4402685,328.1143837,325.8219611,320.1155687,329.4309084,1.02924159,Up,1
NPIPB9,0.22,0.08,0.09,0.23,0.18,0.16,6.455497208,2.2192842,2.580899725,6.350415294,4.854499832,4.411872166,1.386428263,Up,1
WDR45,57.1,56.1,63.8,57.98,61.1,49.58,1019.98902,1071.705618,1098.382906,1042.837806,1013.113009,940.7545942,1.064527597,Down,0.95825427
METTL9,128.37,126.8,125.98,131.74,139.22,139.44,2764.303242,2708.664819,2778.968774,2754.959576,2702.807274,2856.457877,1.007548248,Up,1
ZNF138,4.95,4.91,6.1,4.48,5.28,4.17,127.8822743,133.7260992,125.0435913,120.3673487,140.7101401,100.9142783,1.068117998,Down,0.991324669
ZNF429,8.83,9.34,8.23,9.33,10,7.49,207.6808135,247.5355454,203.0707923,217.3772059,212.2377946,179.3104945,1.081059547,Down,0.979470727
ZNF470,3.83,3.3,3.5,3.71,4,4.2,353.9781354,324.3569216,350.1220558,352.8008496,382.2625472,372.799028,1.077205938,Up,1
SERTAD1,6.89,7.42,7.05,7.02,7.26,6.77,197.4502316,214.3411236,201.0700949,204.4169629,205.2022876,194.3225359,1.014768345,Down,1
ZNF100,2.03,1.82,2.14,1.84,2.63,1.84,79.79853918,86.30549668,98.03417561,73.6731186,98.49709805,88.40424378,1.013674943,Down,1
CXorf40B,28.03,26.25,26.71,23.92,26.4,27.46,381.5393231,386.6675934,420.476582,368.2410751,393.7304236,406.16746,1.017586959,Down,1
ZNF398,7.33,7.49,7.25,7.2,7.38,7.56,494.137108,511.1940957,525.1830836,511.561232,506.5565043,522.919442,1.006875261,Up,1
ZSCAN25,4.37,3.81,3.71,4.96,3.51,3.66,212.7961045,196.3212946,201.0700949,246.9605948,216.9281326,225.180621,1.129268425,Up,1
ANXA6,364.32,359.8,367.74,328.4,354.86,341.6,11587.15711,11450.1787,11292.93682,10442.90515,10975.39093,10456.72084,1.077027517,Down,0.000219126
ZNF441,6.1,5.4,5.34,5,5.7,5.36,355.0011935,303.4918564,319.1112451,304.0313204,288.4557871,322.75889,1.068130594,Down,0.996870258
GMFB,76.52,75.05,72.13,62.67,65.27,71.42,3510.112666,3430.40639,3405.187079,3134.739314,3187.084673,3107.492569,1.097184845,Down,0.999798546
SIGLEC15,2.82,2.99,2.42,2.36,2.98,2.31,81.84465557,91.99596899,73.02545734,69.52252037,92.63417555,77.56221389,1.029811072,Down,1
ZNF420,6.85,8.29,5.66,6.65,5.39,7.11,254.7414905,282.6267913,245.085439,246.9605948,241.5524071,255.2047038,1.052082198,Down,1
ZNF763,2.47,1.73,1.24,2.15,1.8,1.82,57.2912589,45.82727032,33.01150811,47.73187966,39.86787302,37.53010349,1.087889052,Down,0.981192922
ZMYM1,6.8,7,8.61,9.43,7.13,9.02,372.3931829,378.4164085,393.1370512,378.7420886,348.2575967,419.5031568,1.002234486,Up,0.995295717
HIST1H4C,0.57,0.52,0.56,0,0,0.22,2.046116389,1.896824103,2.000697461,0,0,0.8340023,6.913914413,Down,1
ZSCAN26,14.8,13.65,17.78,15.14,14.37,15.27,418.4308016,382.2100567,475.1656471,415.0598231,432.6836807,437.8512074,1.007671991,Up,0.992915152
MAFG,17.71,17.35,17.54,19.05,18.97,17.4,1250.177114,1236.729315,1202.419174,1343.756177,1323.847901,1248.501443,1.061468707,Up,1
ARRDC1,5.88,5.68,3.71,3.84,4.67,4.55,86.95994655,83.46026052,64.02231877,71.59781949,80.90833054,75.06020699,1.030212122,Down,1
KIAA1671,23.39,23.27,24.6,23.19,24.93,23.46,2638.467084,2662.192628,2758.961799,2740.432482,2858.761012,2675.479378,1.026682464,Up,0.995084649
IGF2R,91.22,87.93,88.71,104.71,104.69,100.31,15185.25278,14554.33134,14792.15668,17295.54283,17459.78321,16378.13716,1.148247471,Up,5.9717E-07
ZNF300P1,1.27,1.77,1.11,1.36,0.82,1.26,55.24514251,78.00689123,47.01639034,60.18367435,35.17753502,55.04415179,1.198510927,Down,0.97128262
GAL3ST4,3.01,3.22,2.33,2.65,3.16,3.16,96.1674703,101.4800895,74.02580607,88.20021241,99.66968255,98.41227138,1.053767462,Up,1
RP11-573D15.8,0,0.29,0,0.21,0.34,0.07,0,1.896824103,0,2.075299116,1.172584501,0.8340023,2.134022462,Up,1
DYNC1H1,88.03,87.75,89.35,80.55,104.12,91.89,12892.57937,12307.54319,12424.33124,13411.62053,15825.20042,12897.01156,1.119852242,Up,0.999603019
SLC6A17,0.08,0.02,0.03,0.04,0.03,0.16,7.161407363,1.896824103,3.001046192,4.150598231,2.345169001,3.336009199,1.225872209,Down,1
PCBP2,386.52,378.18,386.6,382.35,408.13,413.34,6487.51893,6448.708775,6549.623259,6684.880876,6753.605964,6764.008852,1.036777641,Up,1
ZGPAT,12.84,11.17,12.71,11.13,9.21,9.31,314.3960138,285.8419082,302.3954178,273.451788,252.5395239,248.0072639,1.16618865,Down,1
SLC25A29,3.7,5.66,5.63,4.79,5.6,4.69,192.3349406,245.6387213,180.0627715,246.9605948,235.6894846,213.5045888,1.126391324,Up,0.978801816
PGAP1,10.24,8.44,9,8.1,9.79,8.73,1262.453812,1093.519095,1187.413943,1154.903958,1112.782691,1089.207004,1.055554793,Down,0.988341772
SRC,14.39,11.81,14.31,12.01,11.35,12.46,612.8118586,584.2218237,593.2067973,541.6530692,524.1452718,542.1014949,1.113400871,Down,1
ZNF682,3.28,1.94,5.46,1.88,1.7,2.58,72.63713182,68.2856677,77.02685227,60.18367435,52.86010929,60.88216789,1.253073838,Down,1
ZNF772,6.12,5.5,5.3,6.11,6.84,4.59,255.7645487,258.91649,261.0910187,251.111193,241.5524071,227.382387,1.077389152,Down,1
ZNF257,0.42,0.69,0.69,0.8,0.4,0.65,15.34587292,22.76188923,12.00418477,14.52709381,12.89842951,13.3440368,1.228982538,Down,1
PCNXL3,17.37,17.33,14.87,17.08,17.23,14.12,1385.220796,1328.725284,1220.425451,1353.095023,1333.228577,1100.049033,1.039086941,Down,0.99743421
ADAM32,2.02,3.57,4.26,2.1,1.6,2.03,79.79853918,79.66661232,95.03312942,70.56016993,62.14697853,79.23021848,1.200789936,Down,1
ACSL5,1.8,2.46,2.33,1.69,2.59,1.22,70.59101543,69.23407975,76.02650354,64.33427258,79.73574604,57.54615869,1.070596039,Down,1
LRRC8B,3.98,2.5,2.52,2.11,2.76,2.77,314.0788658,237.1030128,228.0795106,212.7181593,221.6184706,241.0266647,1.153833471,Down,0.979513684
ABCB8,17.77,18.74,17.08,18.72,17.86,15.2,524.8288539,510.2456837,501.1747141,529.2012745,518.2823493,435.3492005,1.036022501,Down,0.990345838
SND1,126.89,132.71,137.16,141.25,135.95,132.18,5369.009406,5393.619336,5238.826303,5200.699584,5328.223971,5308.424638,1.010361996,Down,1
ZNF785,4.74,5.91,4.85,6.05,5.7,5.58,203.5885807,249.4323695,208.072536,254.2241417,216.9281326,219.3426049,1.044471863,Up,0.989605719
SULT1A2,0.24,0.23,0.23,0.37,0.36,0.1,2.076808135,2.020117669,2.000697461,4.243986691,4.690338002,0.8340023,1.599042005,Up,1
NEK5,0.11,0.27,0.14,0.11,0.16,0.17,5.115290973,9.484120514,5.001743654,4.150598231,5.862922503,5.838016099,1.236099211,Down,1
PSMD12,66.44,65.58,63.51,58.77,62.06,63.71,2016.447702,1928.1217,1928.672353,1822.112623,1798.744624,1916.537285,1.060650438,Down,0.944938531
CH17-340M24.3,4.62,6.58,8.38,5.55,4.17,5.16,27.62257126,39.83330616,50.01743654,33.20478585,24.62427451,31.69208739,1.312136325,Down,0.935603094
PIWIL2,0.13,0,0.03,0.03,0.06,0.03,5.115290973,0,2.000697461,2.075299116,4.690338002,2.5020069,1.301099785,Up,0.98941147
MIRLET7BHG,3.56,3.75,3.68,3.59,3.03,3.08,121.7439252,148.9006921,136.0474274,148.3838868,137.1923866,104.2502875,1.043260741,Down,0.984760096
NOL4L,3.42,2.69,3.63,3.33,3.29,2.84,218.9344537,220.980008,211.0735822,231.3958514,221.6184706,211.8365842,1.021294129,Up,1
CYSRT1,0.06,0.11,0.24,0.25,0.58,0.3,1.023058195,1.896824103,4.001394923,4.150598231,9.380676005,5.004013799,2.67077365,Up,1
SLC22A4,1.54,0.97,1.07,0.89,0.98,1.17,46.03761876,29.40077359,32.01115938,26.9788885,22.27910551,35.02809659,1.274721716,Down,0.962948102
ZSCAN5B,0,0.04,0,0.15,0,0,0,0.948412051,0,4.150598231,0,0,4.272840083,Up,0.839393307
ENTPD4,36.29,36.88,37.29,37.2,35.53,33.12,1849.689216,1920.534404,1927.672004,1942.479972,1913.657905,1928.213317,1.015173166,Up,1
C1D,34.65,31.35,32.19,30.09,33.43,34.99,408.1490668,369.8427636,379.092155,335.1296777,372.5887251,421.9718036,1.024248286,Down,0.992447872
TBC1D9B,77.38,76.4,77.55,79.14,79.72,73.92,5098.922042,5141.341731,5132.779334,5233.904369,5229.726873,4938.96162,1.001922176,Up,0.997950623
HIST1H4J,4.04,1.74,3.72,3.55,3.57,3.21,10.78303337,4.742060257,10.00348731,9.33884602,9.5096603,9.174025298,1.097577823,Up,1
FAM110D,0.03,0,0,0,0.06,0,1.023058195,0,0,0,2.345169001,0,2.255496432,Up,0.909741557
SERPINA1,0,0,0.36,0,0,0,0,0,2.000697461,0,0,0,67.68991538,Down,1
LINC00336,0,0,0.04,0,0,0,0,0,1.000348731,0,0,0,34.34495769,Down,1
KANK2,148.28,140.63,150.87,167.08,180.91,162.11,6053.435338,6191.233872,6230.171895,7065.355839,7353.277403,6781.2727,1.147501156,Up,5.25462E-06
EIF4BP6,2.71,1.9,2.08,1.42,1.25,2.32,66.20209578,46.66187293,50.41757603,35.03104907,29.98298568,56.67045627,1.341759254,Down,0.947589874
GTF2E2,33,32.22,34.55,32.31,43.41,41.37,762.178355,748.2971086,750.261548,674.4722126,756.3170029,850.6823458,1.009171467,Up,0.995647762
RAD54B,4.02,3.19,2.99,3.59,3.13,3.29,129.6828568,106.2885386,105.3867388,128.3780033,114.7491192,102.9492439,1.013820727,Up,0.997889177
ZNF165,0.5,0.53,0.53,0.61,0.58,0.44,14.32281473,15.17459282,15.00523096,17.64004248,16.41618301,12.5100345,1.046339529,Up,1
SYNGAP1,9.94,10.42,7.59,9.61,9.25,12.32,520.3069366,576.2836148,544.3597688,729.4468861,675.9011578,632.2237834,1.241697906,Up,0.002454054
RAMP2-AS1,0.23,0.07,0.08,0.14,0.18,0.11,7.161407363,1.896824103,3.001046192,3.112948673,4.690338002,3.336009199,1.082367035,Down,1
FITM2,8.09,7.95,7.09,7.9,8.81,7.85,533.0133194,527.3171006,464.1618111,529.2012745,572.2212363,515.4134213,1.060572223,Up,0.988780302
BLM,0.56,0.3,0.83,0.19,1.79,0.59,15.34587292,13.27776872,21.00732335,9.33884602,21.10652101,17.5140483,1.034831632,Down,0.997201854
RP11-366L20.2,6.28,5.74,5.01,6.68,7.94,6.45,197.4502316,193.4760585,191.0666076,249.0358939,266.1766816,230.1846348,1.280752378,Up,0.999999997
ZNF720,15.1,16.56,18.89,17.87,15.13,19.09,411.2693943,419.1981267,456.1590212,454.4905063,411.5771597,397.6773166,1.018105723,Down,0.996650285
DDI2,7.46,8.03,8.22,8.52,9.29,8.7,1145.835409,1169.629162,1098.753035,1228.649712,1290.722389,1200.21271,1.089439092,Up,1
SVIL,56.98,61.04,58.08,65.12,63.04,63.37,5097.448838,5230.862344,4774.884568,5483.147793,5733.691965,5389.539702,1.099527328,Up,0.670740171
TRIM33,12.73,13.66,12.96,13.13,16.35,13.99,1087.510861,1082.138151,1117.389532,1161.129855,1274.599352,1158.429194,1.093432751,Up,0.749984457
LRP10,129.52,119.62,119.75,129.33,134.4,120.3,7565.51535,7190.860174,7083.469362,7707.660915,7760.164225,7146.565707,1.035464762,Up,0.998768911
PELI1,5.6,4.46,5.01,4.93,4.97,5.22,297.7099346,227.6188923,237.0826492,266.6759363,260.3137591,276.8887635,1.054387103,Up,0.987223198
CTC-499B15.5,0,0,0.04,0.05,0.02,0.03,0,0,1.660578893,2.469605948,1.172584501,1.451164002,3.030532601,Up,1
ZNF655,24.89,24.82,23.01,24.59,23.29,23.53,1042.4963,1086.747433,1034.870765,1065.666096,1048.290544,1015.814801,1.010972919,Down,1
MRPL21,29.67,27.19,29.27,23.08,27.72,28,215.8652791,202.960179,217.0756746,174.3251257,196.9941961,209.3345773,1.095141666,Down,1
UAP1L1,27.32,29.24,29.04,31.43,33.97,30.86,1299.283907,1411.237132,1365.476017,1521.194252,1570.090646,1473.682064,1.119962379,Up,0.019262516
BNIP3P1,0.36,0.19,0,0.16,0.2,0.28,3.263555641,4.002298857,0,3.289349098,4.045416527,2.577067107,1.362668723,Up,1
ZNF98,0.19,0,0,0,0,0,1.023058195,0,0,0,0,0,35.10193982,Down,1
FBXL22,4.89,4.88,4.9,3.94,4.13,3.71,127.8822743,137.5197475,135.0470786,103.7649558,102.0148516,96.74426678,1.323661238,Down,1
ZNF786,2.26,2.01,2.22,2.07,2.33,2.27,93.09829571,83.46026052,90.03138577,87.16256285,96.15192905,92.57425528,1.03487663,Up,1
ZNF517,2.06,1.7,1.29,2,1.88,1.98,56.26820071,54.05948693,43.01499542,57.07072568,58.62922503,57.54615869,1.129771651,Up,1
ZNF675,4.5,4.49,5.71,5.39,5,6.17,148.9265814,147.003868,175.0610279,155.6474337,144.5444914,182.6465037,1.025151616,Up,0.990001265
SLC22A5,2.81,3.26,3.03,2.87,3.16,3.63,142.2050891,157.4364005,160.0557969,182.6263222,186.4409356,152.6224209,1.134846014,Up,1
DACT3,1.2,1.4,1.56,1.66,1.33,1.29,43.99150237,50.26583872,56.01952892,60.18367435,51.59371803,48.37213339,1.06568333,Up,1
ADARB1,17.34,20.99,18.42,19.36,18.08,19.48,1077.280279,1115.332572,1103.38465,1259.706563,1199.553944,1262.679482,1.129229045,Up,0.999999924
ZNF860,1.53,1.43,2.34,1.53,1.37,1.19,66.49878265,55.00789898,86.02999084,67.44722126,58.62922503,51.70814259,1.167320824,Down,0.964924612
HTT,25.55,33.4,25.54,36.84,24.23,25.78,2741.795962,2654.605332,2545.88752,2875.326925,3026.440596,2632.945261,1.074590807,Up,0.994155812
C5AR1,0.58,0.68,0.33,1.04,0.83,0.53,18.4150475,21.81347718,9.003138577,23.86593983,25.79685901,16.680046,1.3473529,Up,0.962178964
DIO3,0.14,0.03,0,0.04,0.04,0.03,4.092232779,0.948412051,0,1.037649558,1.172584501,0.8340023,1.649399799,Down,0.950556501
HIST1H3D,0,0,0,0.61,0,0,0,0,0,1.940404673,0,0,65.68015577,Up,1
DCHS2,0.02,0.03,0.05,0.05,0.01,0.03,3.069174584,5.690472308,6.002092384,6.225897347,1.172584501,4.170011499,1.275315581,Down,1
VEPH1,9.06,11.12,12.11,8.44,9.44,8.99,226.095861,220.0315959,236.0823005,206.492262,204.0297031,215.1725934,1.090319611,Down,1
SHPK,3.77,3.47,3.73,3.52,4.41,3.98,205.6346971,190.6308223,202.0704436,195.0781169,236.8620691,216.0065957,1.082910496,Up,1
IPP,20.73,23.83,23.23,22.75,19.18,22.3,704.8870961,747.3486965,757.2639892,703.5264002,653.1295668,732.2540193,1.057727745,Down,0.994774965
MAP3K5,17.43,17.5,17.38,19.73,19.11,19.92,1304.399198,1319.241163,1293.450909,1502.51656,1409.44657,1485.358096,1.122597674,Up,0.999999805
OGDHL,0.06,0.17,0.02,0.04,0.19,0.28,3.069174584,2.845236154,1.000348731,2.075299116,2.345169001,10.0080276,2.081928939,Up,0.864407255
C16orf47,0.31,0.45,0.24,0.56,0.57,0.3,5.115290973,7.587296411,4.001394923,9.33884602,9.380676005,5.004013799,1.419478961,Up,1
GSTK1,112.59,107.48,106.22,95.74,99.25,99.52,1522.310594,1470.987092,1404.489618,1311.589041,1321.502732,1363.59376,1.100357848,Down,0.330604602
HNRNPAB,140.79,138.95,144.17,137.86,147,140.12,3047.690362,3008.363027,3078.073044,2941.736496,3130.800617,2944.862121,1.012944621,Down,0.997126306
STMN3,1.36,1.81,1.46,1.06,1.35,1.12,41.94538598,52.16266283,43.01499542,33.20478585,34.00495052,30.85808509,1.398125281,Down,1
PDGFA,14.97,15.22,17.73,13.5,13.39,15.14,428.6613836,474.2060257,520.18134,430.6245665,415.0949132,442.8552212,1.104356323,Down,0.958522355
GYPE,0.62,0.55,0.63,0.55,0.43,0.37,13.29975653,12.32935667,14.00488223,12.45179469,9.380676005,8.340022998,1.313268892,Down,1
COL13A1,1.86,1.51,2.49,1.2,1.95,3.32,54.22208432,44.57536642,63.02197004,44.61893098,42.21304202,56.71215639,1.127288192,Down,0.999792081
ZNF695,0,0.04,0.2,0,0.36,0.02,0,1.896824103,6.002092384,0,5.862922503,0.8340023,1.178683681,Down,0.917631931
PCDHB11,0.89,1.32,1.78,1.45,1.27,1.38,53.19902612,79.66661232,88.0306883,88.34548335,73.87282354,82.56622768,1.108127484,Up,0.9779652
ZNF628,1.71,1.94,2.88,2.34,1.84,1.29,59.33737529,80.61502437,68.02371369,74.71076816,91.46159105,53.37614719,1.05563487,Up,0.982999739
SLC2A10,48.79,46.9,50.1,50.85,49.98,49.59,2981.191579,2939.128947,3048.062583,3176.245296,3075.689145,3069.962466,1.039417653,Up,1
ZNF665,1.46,1.81,2.16,1.34,1.66,1.98,51.15290973,37.93648206,49.01708781,39.4306832,39.86787302,43.36811959,1.125837181,Down,1
RPF2,31.54,31.46,30.14,31.89,31.48,33.57,867.5533491,863.0549668,856.2985135,886.1527223,847.7785939,937.418585,1.032642108,Up,1
SLC28A3,0.48,0.44,0.43,0.35,0.42,0.3,33.76092042,31.2975977,30.01046192,24.90358939,29.31461251,20.8500575,1.266327353,Down,1
MIB2,12.2,12.22,13.27,14.02,11.29,12.84,405.1310451,427.7338352,383.1335639,473.1681983,409.2319907,411.1631338,1.063785415,Up,0.987629747
MYO5A,32.55,28.71,28.72,32.6,36.11,33.77,3108.050795,2998.878907,3009.048982,3382.737558,3515.408333,3521.15771,1.142971004,Up,7.51214E-07
C5orf56,3.86,4.65,4.29,5.8,7.85,6.29,54.22208432,69.23407975,68.02371369,98.57670799,104.3600206,89.23824608,1.525795839,Up,0.999999992
ATG7,17.2,17.64,20.04,19.62,19.89,20.75,458.3300712,439.1147798,488.1701806,428.5492674,396.3335612,431.179189,1.103139748,Down,1
RP11-460N11.2,0,0.12,0,0.07,0.08,0,0,5.690472308,0,3.112948673,3.517753502,0,1.164362279,Up,0.916932573
SIPA1L1,57.09,57.36,55.77,52.63,62.42,55.15,3782.246146,3749.072839,3778.317156,3581.966273,3626.80386,3476.955588,1.058387112,Down,0.999999999
TTC30A,3.84,4.05,4.04,3.68,4.15,3.72,331.7368502,352.4488865,347.0509852,323.9023095,353.4873236,320.0233625,1.033910436,Down,1
SSPO,0.34,0.05,0.02,0.7,0.15,0.04,8.184465557,8.535708463,4.001394923,19.7153416,14.07101401,5.838016099,1.910909571,Up,0.857114609
ELANE,0.76,1.44,0.84,0.67,0.57,0.76,9.207523752,18.01982898,10.00348731,7.263546904,7.035507004,8.340022998,1.64368581,Down,1
RAB40C,4.56,4.3,4.54,5.06,5.74,5.06,164.7123693,150.7975162,150.0523096,181.5886726,195.8216116,175.9744853,1.18862553,Up,1
